,Health,LBW,Food,MentalHealth,Death Ratio,DriveDeath,Uninsured
52,0.8294854102536587,1.5828759222495945,-0.4741130316937949,-0.4612561797856965,1.3445590532401925,1.4986357416886624,1.2537871928204216
53,-0.5325789064602795,-0.13629886973419325,0.4115163306954255,-0.7046467150903271,0.09845442393265758,0.28525903842105055,-0.6517288250220906
54,-0.70720253680822,-0.8441943723157528,-0.7271499923764282,0.9044441690096691,-2.0491646492793905,-0.43357846718690646,-0.5884394193742579
55,-0.637353084669044,-0.23742679867441574,-0.2491912888647875,0.916198400605551,0.0626099734400698,0.03950168657710989,0.6520297465681674
56,-1.0215250714345132,-0.4396826565548618,0.01790328074466104,1.1637425549311047,0.3618949236575951,-0.10702502935232736,-0.5153878397551397
57,0.34053924527942425,0.1670849170864753,0.04601849859828696,0.41165063702253607,0.5433519064497614,1.1708130773672212,0.1448963488237764
58,0.5500876016969531,-0.6419385144353078,0.2287674146468562,-1.0801476079417671,0.39183645586350097,0.6024732768425878,-0.1982803441285172
59,-0.7421272628778083,0.9761083486082585,0.8894750342070676,1.8231206836009521,-2.0430015546864606,-1.6175683281364135,0.5450920679708892
60,-0.0785574675556334,-1.653217803837536,-0.08049998174303044,-0.1634630238793431,0.05032368380192755,0.5436220382796851,-0.43341333302620383
61,-0.21326712525261612,-2.910093492094591,4.176947293234623,-0.6817844952657244,0.4204484067358021,0.6330669851976795,1.2651112941886842
